fips,fips_char,cbsa13,cbsatype13,cbsaname,pop10,purchase2015,purchase2016,purchase2017,purchase2018,purchase2019,purchase2020,purchase2021,purchase2022,rolling_average,proportion1000
48211,48211,,Nonmetro,,3807,,2,1,2,2,1,3,1,1.8,0.472813239
48213,48213,11980,Micro,"Athens, TX (Micro)",78532,59,85,80,70,101,94,117,122,100.8,1.283553201
48215,48215,32580,Metro,"McAllen-Edinburg-Mission, TX (Metro)",774769,240,263,307,333,365,465,458,527,429.6,0.554487854
48217,48217,,Nonmetro,,35089,20,39,42,42,32,44,46,67,46.2,1.316651942
48219,48219,30220,Micro,"Levelland, TX (Micro)",22935,15,8,11,11,13,10,10,21,13,0.566819272
48221,48221,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",51182,108,133,157,141,131,158,181,182,158.6,3.098745653
48223,48223,44860,Micro,"Sulphur Springs, TX (Micro)",35161,30,27,22,27,23,42,32,42,33.2,0.94422798
48225,48225,,Nonmetro,,23732,10,10,18,27,10,15,15,24,18.2,0.766897017
48227,48227,13700,Micro,"Big Spring, TX (Micro)",35012,26,40,31,48,35,35,43,48,41.8,1.193876385
48229,48229,21340,Metro,"El Paso, TX (Metro)",3476,16,18,3,,1,1,,2,0.8,0.230149597
48231,48231,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",86129,140,138,163,155,164,190,254,319,216.4,2.512510304
48233,48233,14420,Micro,"Borger, TX (Micro)",22150,21,14,15,15,12,20,19,28,18.8,0.848758465
48235,48235,41660,Metro,"San Angelo, TX (Metro)",1599,,,3,1,4,2,4,2,2.6,1.62601626
48237,48237,,Nonmetro,,9044,4,5,3,4,7,3,4,10,5.6,0.619195046
48239,48239,,Nonmetro,,14075,5,12,10,6,7,5,12,10,8,0.568383659
48241,48241,,Nonmetro,,35710,15,16,22,27,28,30,24,39,29.6,0.828899468
48243,48243,,Nonmetro,,2342,1,3,1,2,2,1,2,,1.4,0.597779675
48245,48245,13140,Metro,"Beaumont-Port Arthur, TX (Metro)",252273,150,162,152,172,162,168,192,195,177.8,0.704792031
48247,48247,,Nonmetro,,5300,1,,,,2,3,2,,1.4,0.264150943
48249,48249,10860,Micro,"Alice, TX (Micro)",40838,19,19,25,18,31,25,40,29,28.6,0.700328126
48251,48251,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",150934,219,283,300,369,358,478,518,539,452.4,2.997336584
48253,48253,10180,Metro,"Abilene, TX (Metro)",20202,13,18,26,20,23,19,20,35,23.4,1.158301158
48255,48255,,Nonmetro,,14824,2,4,3,5,5,1,9,6,5.2,0.350782515
48257,48257,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",103350,234,294,337,380,372,463,554,712,496.2,4.801161103
48259,48259,41700,Metro,"San Antonio-New Braunfels, TX (Metro)",33410,110,119,131,135,149,170,198,172,164.8,4.932654894
48261,48261,28780,Micro,"Kingsville, TX (Micro)",416,0,,0,,,,,,0,0
48263,48263,,Nonmetro,,808,,,,1,,,,,0.2,0.247524752
48265,48265,28500,Micro,"Kerrville, TX (Micro)",49625,78,89,102,74,79,91,82,66,78.4,1.579848866
48267,48267,,Nonmetro,,4607,3,3,4,1,3,1,2,6,2.6,0.564358585
48269,48269,,Nonmetro,,286,,,,,,,1,,0.2,0.699300699
48271,48271,,Nonmetro,,3598,4,7,5,8,4,6,14,5,7.4,2.056698166
48273,48273,28780,Micro,"Kingsville, TX (Micro)",32061,35,39,36,43,56,48,61,70,55.6,1.734194192
48275,48275,,Nonmetro,,3719,,,1,3,,2,2,1,1.6,0.430223178
48277,48277,37580,Micro,"Paris, TX (Micro)",49793,25,46,31,38,42,58,64,61,52.6,1.056373386
48279,48279,,Nonmetro,,13977,3,2,5,6,3,5,10,8,6.4,0.457895113
48281,48281,28660,Metro,"Killeen-Temple, TX (Metro)",19677,100,111,122,121,134,138,134,143,134,6.809981196
48283,48283,,Nonmetro,,6886,,,2,0,,,,2,0.4,0.058088876
48285,48285,,Nonmetro,,19263,4,4,10,9,4,11,8,14,9.2,0.477599543
48287,48287,,Nonmetro,,16612,12,14,16,15,7,14,19,18,14.6,0.878882735
48289,48289,,Nonmetro,,16801,8,17,9,13,13,19,13,26,16.8,0.99994048
48291,48291,26420,Metro,"Houston-The Woodlands-Sugar Land, TX (Metr",75643,42,50,64,62,66,79,99,137,88.6,1.171291461
48293,48293,,Nonmetro,,23384,3,7,10,14,18,14,13,29,17.6,0.752651386
48295,48295,,Nonmetro,,3302,2,1,2,1,1,,,3,1,0.30284676
48297,48297,,Nonmetro,,11531,7,5,8,6,11,7,13,8,9,0.780504726
48299,48299,,Nonmetro,,19301,19,27,38,33,28,25,26,22,26.8,1.388529092
48301,48301,,Nonmetro,,82,,,,,,,,,0,0
48303,48303,31180,Metro,"Lubbock, TX (Metro)",278831,262,294,326,328,342,340,373,411,358.8,1.286800965
48305,48305,31180,Metro,"Lubbock, TX (Metro)",5915,4,3,5,1,9,9,12,4,7,1.183431953
48307,48307,,Nonmetro,,8283,8,7,5,9,3,6,6,12,7.2,0.869250272
48309,48309,47380,Metro,"Waco, TX (Metro)",234906,326,298,313,377,362,417,416,430,400.4,1.704511592
48311,48311,,Nonmetro,,707,,,1,1,,,,,0.2,0.282885431
48313,48313,,Nonmetro,,13664,6,6,7,7,6,10,11,15,9.8,0.717213115
48315,48315,,Nonmetro,,10546,8,5,4,6,11,6,7,9,7.8,0.739616916
48317,48317,33260,Metro,"Midland, TX (Metro)",4799,2,1,3,2,3,4,2,2,2.6,0.541779537
48319,48319,,Nonmetro,,4012,0,4,1,1,3,,1,1,1.2,0.299102692
48321,48321,13060,Micro,"Bay City, TX (Micro)",36702,22,20,28,20,27,22,28,38,27,0.735654733
48323,48323,20580,Micro,"Eagle Pass, TX (Micro)",54258,20,16,13,14,14,26,24,30,21.6,0.398097976
48325,48325,41700,Metro,"San Antonio-New Braunfels, TX (Metro)",46006,138,168,154,151,157,238,224,248,203.6,4.425509716
48327,48327,,Nonmetro,,2242,2,,,0,,1,,1,0.4,0.178412132
48329,48329,33260,Metro,"Midland, TX (Metro)",136872,211,173,168,187,236,214,193,250,216,1.578116781
48331,48331,,Nonmetro,,24757,11,27,20,13,21,26,32,20,22.4,0.904794604
48333,48333,,Nonmetro,,4936,2,1,2,4,5,5,4,4,4.4,0.891410049
48335,48335,,Nonmetro,,9403,2,3,3,5,7,7,4,4,5.4,0.574284803
48337,48337,,Nonmetro,,19719,13,20,16,15,16,17,34,26,21.6,1.095390233
48339,48339,26420,Metro,"Houston-The Woodlands-Sugar Land, TX (Metr",455746,916,915,1034,1096,1135,1382,1656,1698,1393.4,3.057404782
48341,48341,20300,Micro,"Dumas, TX (Micro)",21904,11,12,10,10,7,13,8,11,9.8,0.447406866
48343,48343,,Nonmetro,,12934,8,6,11,9,14,15,22,13,14.6,1.128807793
48345,48345,,Nonmetro,,1210,1,1,,,,1,1,,0.4,0.330578512
48347,48347,34860,Micro,"Nacogdoches, TX (Micro)",64524,24,31,39,41,50,49,40,49,45.8,0.709813403
48349,48349,18620,Micro,"Corsicana, TX (Micro)",47735,30,32,35,47,37,39,46,50,43.8,0.917565727
48351,48351,13140,Metro,"Beaumont-Port Arthur, TX (Metro)",14445,6,1,1,5,4,2,9,8,5.6,0.387677397
48353,48353,45020,Micro,"Sweetwater, TX (Micro)",15216,13,9,7,16,15,5,12,12,12,0.788643533
48355,48355,18580,Metro,"Corpus Christi, TX (Metro)",340223,648,652,642,677,645,747,825,856,750,2.204436502
48357,48357,,Nonmetro,,10223,4,1,3,2,1,2,2,4,2.2,0.215201017
48359,48359,11100,Metro,"Amarillo, TX (Metro)",2052,2,3,4,1,2,2,1,2,1.6,0.779727096
48361,48361,13140,Metro,"Beaumont-Port Arthur, TX (Metro)",81837,70,64,76,66,86,89,118,111,94,1.148624705
48363,48363,33420,Micro,"Mineral Wells, TX (Micro)",28111,18,22,27,17,25,22,33,31,25.6,0.910675536
48365,48365,,Nonmetro,,23796,14,12,11,15,12,17,27,30,20.2,0.848882165
48367,48367,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",116927,304,369,442,460,428,570,580,673,542.2,4.637081256
48369,48369,,Nonmetro,,10269,3,3,3,1,4,4,5,2,3.2,0.31161749
48371,48371,,Nonmetro,,15507,8,5,0,7,9,10,9,8,8.6,0.55458825
48373,48373,,Nonmetro,,45413,28,23,36,39,39,38,54,63,46.6,1.02613789
48375,48375,11100,Metro,"Amarillo, TX (Metro)",121073,64,65,90,83,78,80,88,103,86.4,0.713619056
48377,48377,,Nonmetro,,7818,2,1,2,0,1,,1,1,0.6,0.076745971
48379,48379,,Nonmetro,,10914,11,13,16,19,18,17,15,33,20.4,1.869158879
48381,48381,11100,Metro,"Amarillo, TX (Metro)",120725,199,228,233,241,265,278,324,300,281.6,2.332574032
48383,48383,,Nonmetro,,3367,,,1,,2,2,,1,1,0.297000297
48385,48385,,Nonmetro,,3309,2,1,2,2,1,5,8,2,3.6,1.087941976
48387,48387,,Nonmetro,,12860,3,5,5,12,8,8,12,16,11.2,0.870917574
48389,48389,37780,Micro,"Pecos, TX (Micro)",13783,2,2,1,2,5,3,7,7,4.8,0.348255097
48391,48391,,Nonmetro,,7383,4,2,3,6,5,4,5,3,4.6,0.62305296
48393,48393,,Nonmetro,,929,2,0,,,,,,2,0.4,0.430570506
48395,48395,17780,Metro,"College Station-Bryan, TX (Metro)",16622,7,11,6,11,9,8,13,9,10,0.601612321
48397,48397,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",78337,264,280,312,334,340,351,350,352,345.4,4.409155316
48399,48399,,Nonmetro,,10501,8,7,5,8,6,5,9,7,7,0.666603181
48401,48401,30980,Metro,"Longview, TX (Metro)",53330,32,36,25,40,28,38,54,51,42.2,0.791299456
48403,48403,,Nonmetro,,10834,6,7,6,8,5,7,10,10,8,0.738416097
48405,48405,,Nonmetro,,8865,2,1,3,6,2,4,4,1,3.4,0.383530739
48407,48407,,Nonmetro,,26384,19,14,30,19,22,40,33,29,28.6,1.083990297
48409,48409,18580,Metro,"Corpus Christi, TX (Metro)",64804,91,104,122,102,109,115,183,150,131.8,2.033825073
48411,48411,,Nonmetro,,6131,3,1,1,2,3,3,6,4,3.6,0.587179905
48413,48413,,Nonmetro,,3461,1,1,,2,,3,,2,1.4,0.404507368
48415,48415,43660,Micro,"Snyder, TX (Micro)",16921,6,6,10,10,9,11,14,12,11.2,0.661899415
48417,48417,,Nonmetro,,3378,2,2,1,,1,2,2,3,1.6,0.473653049
48419,48419,,Nonmetro,,25448,4,6,7,11,10,5,10,8,8.8,0.345803207
48421,48421,,Nonmetro,,3034,1,3,,1,,,1,,0.4,0.131839156
48423,48423,46340,Metro,"Tyler, TX (Metro)",209714,222,230,217,269,262,291,266,313,280.2,1.336105363
48425,48425,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",8490,9,11,12,15,7,15,18,8,12.6,1.48409894
48427,48427,40100,Micro,"Rio Grande City, TX (Micro)",60968,3,2,4,4,3,1,3,12,4.6,0.075449416
48429,48429,,Nonmetro,,9630,4,6,4,5,4,6,5,7,5.4,0.560747664
48431,48431,,Nonmetro,,1143,1,1,,2,1,1,1,1,1.2,1.049868766
48433,48433,,Nonmetro,,1490,,,,,,,,,0,0
48435,48435,,Nonmetro,,4128,,1,1,4,1,2,5,3,3,0.726744186
48437,48437,,Nonmetro,,7854,4,4,1,3,3,1,2,7,3.2,0.407435702
48439,48439,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",1809034,2684,2913,2972,2979,3120,3434,2730,2671,2986.8,1.651046912
48441,48441,10180,Metro,"Abilene, TX (Metro)",131506,501,540,549,565,576,681,706,591,623.8,4.743509802
48443,48443,,Nonmetro,,984,2,0,,,,1,,3,0.8,0.81300813
48445,48445,,Nonmetro,,12651,4,2,2,3,4,5,5,7,4.8,0.379416647
48447,48447,,Nonmetro,,1641,1,,1,,,2,1,,0.6,0.365630713
48449,48449,34420,Micro,"Mount Pleasant, TX (Micro)",32334,8,20,27,24,24,23,30,22,24.6,0.760809055
48451,48451,41660,Metro,"San Angelo, TX (Metro)",110224,287,261,259,297,319,295,417,351,335.8,3.046523443
48453,48453,12420,Metro,"Austin-Round Rock, TX (Metro)",1024266,933,1025,935,960,1002,1107,784,629,896.4,0.875163288
48455,48455,26660,Micro,"Huntsville, TX (Micro)",14585,17,12,9,21,25,16,16,28,21.2,1.453548166
48457,48457,,Nonmetro,,21766,6,17,18,20,19,19,21,28,21.4,0.983184784
48459,48459,30980,Metro,"Longview, TX (Metro)",39309,35,41,42,55,49,55,56,81,59.2,1.506016434
48461,48461,,Nonmetro,,3355,2,1,1,,1,3,3,2,1.8,0.536512668
48463,48463,46620,Micro,"Uvalde, TX (Micro)",26405,4,16,19,15,18,26,27,33,23.8,0.901344442
48465,48465,19620,Micro,"Del Rio, TX (Micro)",48879,85,98,81,105,102,131,173,176,137.4,2.811023139
48467,48467,,Nonmetro,,52579,56,53,67,73,86,83,74,79,79,1.502500998
48469,48469,47020,Metro,"Victoria, TX (Metro)",86793,77,78,86,93,83,100,95,123,98.8,1.13834065
48471,48471,26660,Micro,"Huntsville, TX (Micro)",67861,33,27,41,40,43,64,67,86,60,0.884160269
48473,48473,26420,Metro,"Houston-The Woodlands-Sugar Land, TX (Metr",43205,43,33,65,68,78,95,106,107,90.8,2.10160861
48475,48475,,Nonmetro,,10658,7,5,4,2,13,8,7,6,7.2,0.675548883
48477,48477,14780,Micro,"Brenham, TX (Micro)",33718,24,23,23,18,28,25,15,25,22.2,0.65840204
48479,48479,29700,Metro,"Laredo, TX (Metro)",250304,123,117,128,120,133,171,176,165,153,0.611256712
48481,48481,20900,Micro,"El Campo, TX (Micro)",41280,17,18,16,17,22,21,28,27,23,0.557170543
48483,48483,,Nonmetro,,5410,4,1,,,3,4,6,2,3,0.554528651
48485,48485,48660,Metro,"Wichita Falls, TX (Metro)",131500,236,302,310,389,395,411,456,480,426.2,3.241064639
48487,48487,46900,Micro,"Vernon, TX (Micro)",13535,6,7,8,11,5,7,6,7,7.2,0.531954193
48489,48489,39700,Micro,"Raymondville, TX (Micro)",22134,4,5,4,7,5,4,2,8,5.2,0.234932683
48491,48491,12420,Metro,"Austin-Round Rock, TX (Metro)",422679,1307,1407,1435,1458,1494,1754,1345,1168,1443.8,3.415830926
48493,48493,41700,Metro,"San Antonio-New Braunfels, TX (Metro)",42918,125,148,166,173,152,225,281,281,222.4,5.181974929
48495,48495,,Nonmetro,,7110,2,2,2,1,1,2,2,3,1.8,0.253164557
48497,48497,19100,Metro,"Dallas-Fort Worth-Arlington, TX (Metro)",59127,88,116,133,150,133,170,190,180,164.6,2.783838179
48499,48499,,Nonmetro,,41964,42,52,56,70,56,74,87,85,74.4,1.772948241
48501,48501,,Nonmetro,,7879,5,1,2,2,2,4,2,3,2.6,0.329991116
48503,48503,,Nonmetro,,18550,12,4,10,13,9,17,7,12,11.6,0.625336927
48505,48505,49820,Micro,"Zapata, TX (Micro)",14018,2,2,2,2,2,2,2,5,2.6,0.185475817
48507,48507,,Nonmetro,,11677,1,3,1,1,1,,3,3,1.6,0.137021495
49001,49001,,Nonmetro,,6629,4,4,8,3,9,9,9,9,7.8,1.176648062
49003,49003,36260,Metro,"Ogden-Clearfield, UT (Metro)",49975,68,65,88,95,79,88,101,95,91.6,1.832916458
49005,49005,30860,Metro,"Logan, UT-ID (Metro)",112656,83,111,96,117,90,117,95,94,102.6,0.910737111
49007,49007,39220,Micro,"Price, UT (Micro)",21403,12,16,18,20,22,19,22,17,20,0.934448442
49009,49009,,Nonmetro,,1059,0,0,1,0,1,5,2,,1.6,1.510859301
49011,49011,36260,Metro,"Ogden-Clearfield, UT (Metro)",306479,736,723,794,722,704,780,664,562,686.4,2.239631427
49013,49013,,Nonmetro,,18607,15,8,9,16,25,16,25,20,20.4,1.096361584
49015,49015,,Nonmetro,,10976,5,8,3,4,8,7,10,3,6.4,0.583090379
49017,49017,,Nonmetro,,5172,3,3,3,3,3,3,6,4,3.8,0.734725445
49019,49019,,Nonmetro,,9225,8,10,7,3,12,7,4,6,6.4,0.693766938
49021,49021,16260,Micro,"Cedar City, UT (Micro)",46163,61,92,89,86,108,140,127,101,112.4,2.434850421
49023,49023,39340,Metro,"Provo-Orem, UT (Metro)",10246,3,11,10,8,8,16,14,11,11.4,1.112629319
49025,49025,,Nonmetro,,7125,10,11,8,15,9,10,15,8,11.4,1.6
49027,49027,,Nonmetro,,12503,9,9,10,13,9,9,9,9,9.8,0.783811885
49029,49029,36260,Metro,"Ogden-Clearfield, UT (Metro)",9469,21,23,22,25,13,24,8,17,17.4,1.837575246
49031,49031,,Nonmetro,,1556,,,2,2,,,2,2,1.2,0.771208226
49033,49033,,Nonmetro,,2264,1,1,4,1,3,1,2,3,2,0.883392226
49035,49035,41620,Metro,"Salt Lake City, UT (Metro)",1029655,946,1089,956,933,874,907,711,575,800,0.776959273
49037,49037,,Nonmetro,,14746,6,3,13,6,4,10,5,1,5.2,0.352638004
49039,49039,,Nonmetro,,27822,28,25,27,19,19,26,20,27,22.2,0.797929696
49041,49041,,Nonmetro,,20802,18,22,20,27,24,33,22,33,27.8,1.336409961
49043,49043,44920,Micro,"Summit Park, UT (Micro)",36324,27,19,23,12,21,24,28,27,22.4,0.616672173
49045,49045,41620,Metro,"Salt Lake City, UT (Metro)",58218,145,192,168,181,168,184,178,185,179.2,3.078085815
49047,49047,46860,Micro,"Vernal, UT (Micro)",32588,39,19,25,29,31,48,68,45,44.2,1.356327483
49049,49049,39340,Metro,"Provo-Orem, UT (Metro)",516564,461,554,549,598,563,607,594,618,596,1.153777654
49051,49051,25720,Micro,"Heber, UT (Micro)",23530,27,34,36,24,28,48,23,17,28,1.189970251
49053,49053,41100,Metro,"St. George, UT (Metro)",138115,301,281,284,335,255,297,245,219,270.2,1.956340731
49055,49055,,Nonmetro,,2778,0,,1,2,1,,2,1,1.2,0.431965443
49057,49057,36260,Metro,"Ogden-Clearfield, UT (Metro)",231236,594,598,628,663,655,728,638,621,661,2.858551437
50001,50001,,Nonmetro,,36821,18,12,18,15,18,27,24,13,19.4,0.526873252
50003,50003,13540,Micro,"Bennington, VT (Micro)",37125,9,19,17,18,16,21,13,19,17.4,0.468686869
50005,50005,,Nonmetro,,31227,13,22,16,15,16,15,25,19,18,0.576424248
50007,50007,15540,Metro,"Burlington-South Burlington, VT (Metro)",156545,95,113,113,93,102,97,92,71,91,0.581302501
50009,50009,13620,Micro,"Berlin, NH-VT (Micro)",6306,8,1,8,2,6,4,4,5,4.2,0.66603235
50011,50011,15540,Metro,"Burlington-South Burlington, VT (Metro)",47746,45,80,72,51,64,80,86,88,73.8,1.545679219
50013,50013,15540,Metro,"Burlington-South Burlington, VT (Metro)",6970,5,10,11,7,5,11,16,8,9.4,1.348637016
50015,50015,,Nonmetro,,24475,18,28,13,15,18,25,15,13,17.2,0.702757916
50017,50017,17200,Micro,"Claremont-Lebanon, NH-VT (Micro)",28936,16,13,26,24,15,23,29,16,21.4,0.739563174
50019,50019,,Nonmetro,,27231,14,17,25,29,18,27,35,24,26.6,0.97682788
50021,50021,40860,Micro,"Rutland, VT (Micro)",61642,33,45,49,42,44,46,46,50,45.6,0.739755362
50023,50023,12740,Micro,"Barre, VT (Micro)",59534,33,41,42,32,39,53,52,35,42.2,0.708838647
50025,50025,,Nonmetro,,44513,18,18,17,27,19,18,27,12,20.6,0.462786152
50027,50027,17200,Micro,"Claremont-Lebanon, NH-VT (Micro)",56670,21,40,28,39,39,43,46,30,39.4,0.69525322
51001,51001,,Nonmetro,,33164,24,41,44,47,43,58,64,58,54,1.62827162
51003,51003,16820,Metro,"Charlottesville, VA (Metro)",98970,114,120,123,129,115,151,166,135,139.2,1.406486814
51005,51005,,Nonmetro,,16250,3,7,9,9,13,11,11,10,10.8,0.664615385
51007,51007,40060,Metro,"Richmond, VA (Metro)",12690,16,15,22,18,18,22,27,17,20.4,1.607565012
51009,51009,31340,Metro,"Lynchburg, VA (Metro)",32353,23,26,35,28,35,37,32,43,35,1.081816215
51011,51011,31340,Metro,"Lynchburg, VA (Metro)",14973,15,27,19,20,31,21,31,20,24.6,1.642957323
51013,51013,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",207627,254,277,343,257,217,232,358,293,271.4,1.307151767
51015,51015,44420,Metro,"Staunton-Waynesboro, VA (Metro)",73750,74,61,96,98,83,80,107,101,93.8,1.271864407
51017,51017,,Nonmetro,,4731,2,1,0,2,2,2,2,1,1.8,0.380469245
51019,51019,31340,Metro,"Lynchburg, VA (Metro)",68676,104,130,126,128,112,128,144,127,127.8,1.860912109
51021,51021,,Nonmetro,,6824,1,1,7,4,7,4,4,5,4.8,0.703399766
51023,51023,40220,Metro,"Roanoke, VA (Metro)",33148,33,49,47,43,52,47,49,57,49.6,1.496319537
51025,51025,,Nonmetro,,17434,6,9,7,8,11,12,13,11,11,0.630951015
51027,51027,,Nonmetro,,24098,,0,1,3,5,1,3,3,3,0.124491659
51029,51029,16820,Metro,"Charlottesville, VA (Metro)",17146,14,10,10,14,19,14,19,27,18.6,1.08480112
51031,51031,31340,Metro,"Lynchburg, VA (Metro)",54842,50,44,58,55,52,46,74,92,63.8,1.163341964
51033,51033,40060,Metro,"Richmond, VA (Metro)",28545,71,89,88,95,92,86,132,134,107.8,3.776493256
51035,51035,,Nonmetro,,30042,19,19,27,24,20,30,33,28,27,0.898741762
51036,51036,40060,Metro,"Richmond, VA (Metro)",7256,6,7,7,17,7,12,10,17,12.6,1.736493936
51037,51037,,Nonmetro,,12586,3,2,4,9,8,7,14,10,9.6,0.762752264
51041,51041,40060,Metro,"Richmond, VA (Metro)",316236,730,852,918,933,945,1053,1116,932,995.8,3.148914102
51043,51043,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",14034,29,29,35,33,32,39,40,44,37.6,2.679207639
51045,51045,40220,Metro,"Roanoke, VA (Metro)",5190,0,3,5,5,5,5,5,2,4.4,0.8477842
51047,51047,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",46689,119,120,117,128,122,139,140,131,132,2.827218403
51049,51049,,Nonmetro,,10052,4,12,19,8,13,21,15,11,13.6,1.352964584
51051,51051,13720,Micro,"Big Stone Gap, VA (Micro)",15903,0,1,5,4,4,4,7,8,5.4,0.339558574
51053,51053,40060,Metro,"Richmond, VA (Metro)",28001,42,44,45,50,51,63,69,79,62.4,2.22849184
51057,51057,,Nonmetro,,11151,12,13,11,10,8,17,19,20,14.8,1.327235226
51059,51059,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",1081726,2061,2125,2303,2134,2075,2398,2632,2231,2294,2.120684905
51061,51061,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",65203,165,167,241,204,179,239,242,212,215.2,3.300461635
51063,51063,13980,Metro,"Blacksburg-Christiansburg-Radford, VA (Met",15279,7,8,13,9,11,14,8,9,10.2,0.667582957
51065,51065,16820,Metro,"Charlottesville, VA (Metro)",25691,39,44,54,60,70,75,70,78,70.6,2.748044062
51067,51067,40220,Metro,"Roanoke, VA (Metro)",56159,47,63,63,63,58,75,83,78,71.4,1.27139016
51069,51069,49020,Metro,"Winchester, VA-WV (Metro)",78305,176,187,223,238,247,251,250,238,244.8,3.12623715
51071,51071,13980,Metro,"Blacksburg-Christiansburg-Radford, VA (Met",17286,10,9,14,10,16,10,13,16,13,0.752053685
51073,51073,47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",36858,139,155,177,169,163,225,207,216,196,5.31770579
51075,51075,40060,Metro,"Richmond, VA (Metro)",21717,19,26,33,24,24,38,31,46,32.6,1.501128148
51077,51077,,Nonmetro,,15533,7,10,9,14,12,13,3,8,10,0.643790639
51079,51079,16820,Metro,"Charlottesville, VA (Metro)",18403,58,52,49,51,77,79,68,64,67.8,3.684181927
51081,51081,,Nonmetro,,12243,1,8,3,9,7,6,9,12,8.6,0.702442212
51083,51083,,Nonmetro,,36241,18,17,21,24,24,24,38,29,27.8,0.767087001
51085,51085,40060,Metro,"Richmond, VA (Metro)",99863,153,179,184,160,165,186,215,203,185.8,1.860548952
51087,51087,40060,Metro,"Richmond, VA (Metro)",306935,284,292,317,329,297,299,294,306,305,0.993695734
51089,51089,32300,Micro,"Martinsville, VA (Micro)",54151,29,23,33,29,35,39,49,51,40.6,0.749755314
51091,51091,,Nonmetro,,2321,1,1,1,2,,1,3,,1.2,0.517018526
51093,51093,47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",35270,149,183,184,201,212,270,384,290,271.4,7.694924865
51095,51095,47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",67009,279,313,352,344,318,446,551,443,420.4,6.273784119
51097,51097,,Nonmetro,,6945,11,10,10,9,4,14,11,8,9.2,1.324694024
51099,51099,,Nonmetro,,23584,101,130,129,120,132,173,196,201,164.4,6.97082768
51101,51101,40060,Metro,"Richmond, VA (Metro)",15935,29,40,25,42,42,50,45,58,47.4,2.974584249
51103,51103,,Nonmetro,,11391,6,4,11,13,12,11,15,11,12.4,1.088578702
51105,51105,,Nonmetro,,25587,8,3,10,8,9,8,11,12,9.6,0.375190526
51107,51107,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",312311,960,935,987,1010,935,1008,974,702,925.8,2.964352841
51109,51109,,Nonmetro,,33153,65,58,86,79,110,81,115,117,100.4,3.028383555
51111,51111,,Nonmetro,,12914,7,2,11,7,10,18,13,17,13,1.006659439
51113,51113,,Nonmetro,,13308,10,17,16,9,6,19,23,22,15.8,1.187255786
51115,51115,47260,Metro,"Virginia Beach-Norfolk-Newport News, VA-NC",8978,9,11,29,17,15,23,27,24,21.2,2.36132769
51117,51117,,Nonmetro,,32727,16,11,21,31,41,19,33,38,32.4,0.99000825
51119,51119,,Nonmetro,,10959,9,15,15,14,22,15,24,20,19,1.73373483
51121,51121,13980,Metro,"Blacksburg-Christiansburg-Radford, VA (Met",94392,43,66,65,74,63,61,58,64,64,0.678023561
51125,51125,16820,Metro,"Charlottesville, VA (Metro)",15020,8,9,7,13,14,8,14,11,12,0.798934754
51127,51127,40060,Metro,"Richmond, VA (Metro)",18429,71,67,100,99,82,108,154,160,120.6,6.54403386
51131,51131,,Nonmetro,,12389,15,12,15,14,10,17,16,17,14.8,1.19460812
51133,51133,,Nonmetro,,12330,10,8,15,15,16,20,22,17,18,1.459854015
51135,51135,,Nonmetro,,15853,9,8,12,18,24,15,15,21,18.6,1.173279505
51137,51137,,Nonmetro,,33481,87,94,131,99,127,116,159,158,131.8,3.936561035
51139,51139,,Nonmetro,,24042,12,17,34,19,24,29,22,25,23.8,0.989934282
51141,51141,,Nonmetro,,18490,5,11,13,11,10,21,20,22,16.8,0.908599243
51143,51143,19260,Micro,"Danville, VA (Micro)",63506,26,34,49,37,38,51,46,51,44.6,0.702295846
51145,51145,40060,Metro,"Richmond, VA (Metro)",28046,49,46,69,71,66,53,63,66,63.8,2.274834201
51147,51147,,Nonmetro,,23368,15,18,12,13,24,23,29,39,25.6,1.095515235
51149,51149,40060,Metro,"Richmond, VA (Metro)",35725,87,92,133,135,122,121,118,145,128.2,3.588523443
51153,51153,47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-",402002,1708,1765,1790,1790,1736,1939,2055,1733,1850.6,4.603459684
